Stations,RUBUNGORAB,KABUYESW,BUTAMWA,MULINDI,RWESERO,RUKOZO,RUTONGO,CYINZUZI,MUGAMBAZI,RUSIGA,BUTARO,KINONI,NTARUKA,KAGOGO,RUHUNDE,SHINGIRO,NYANGEKABEZA,KINIGI,REMERA,NEMBAPAROISSE,CYABINGO,MINAZI,MUYONGWE,JANJA,RUSHASHI,RULI,GACURABWENGE,MUGINA,KAYENZI,NYABINONI,RUGENDABARI,KIVUMU,KIBANGU,NYAMABUYE,MWENDO,GITWE,KIGOMA,KINAZI,RURANGAZI,NYAMIYAGAPAROISSE,BUSASAMANANYANZA,KARAMAGAHORORO,KIGOMA,SIMBI,NYAKIBANDA,RUBONA,GIKONKO,CYILI,MUKINDO,GAKOMA,SAVE,KANSI,KIGEMBE,CYAHINDA,RUNYOMBYI,KIBEHO,MUDASOMWATARESECTOR,GATARE,BURUHUKIRO,MUSHUBIPAROISSE,KADUHASECTOR,CYANIKAKUISHURI,KIGEMEKUISHURI,KITABITEA,NYAMATAPAROISSE,RUHUHA,JURU,KARAMA,GISHALI,MWULIRE,NZIGE,RWAMAGANA,MUSHA,KABARONDO,GAHINI,MWIRI,MUKARANGE,RWINKWAVU,NDEGO,MURUNDI,KIZIGURO,RWIMBOGO,GABIRO,GASANGE,NYAGAHANGA,NGARAMA,KABARORE,MUHURA,NYAKIGAKARAMA,KAGITUMBAGARDENFRESH,GATUNDA,MUTENDERI,SAKE,ZAZA,JARAMA,KIREHE,MUSAZA,NYAMUGALI,NYARUBUYE,MPANGA,GAHARA,MURAMBA,GATUMBA,KABAYA,MUHANDARUBAYA,NYANGE,SOVU,NYUNDO,RYABIZIGE,BUSASAMANA,KANAMA,RUGABANO,GISHYITA,RUGABANOTEA,TWUMBA,MUSHUBATI,GIHANGO,BONEZA,MURUNDAPAROISSE,RUGERA,RWANKERI,BIGOGWE,NYAMASHEKE,NTENDEZI,CYATO,KIRIMBI,KANJONGO,SHANGI,NKANKA,NYAKABUYE,MURURU,MIBIRIZI,GITEGA,KIGALIAERO,GIKONGOROMET,BYIMANA,RUBENGERAMET,GISENYIAERO,KAMEMBEAERO,BUSOGOISAE,RUHENGERIAERO,BYUMBAMET,NYAGATARE,KAWANGIRE,KIBUNGOKAZO,BUGARAMARIZ
198801,15.69032,16.60613,15.66839,12.54871,15.61645,12.40677,14.30935,13.04355,14.30935,12.40677,10.9529,10.49129,11.13742,11.21419,12.20903,7.97742,8.70613,9.88065,11.16129,12.29194,12.50323,13.70903,12.58032,15.66484,12.78161,13.69355,14.39871,14.39871,15.64839,15.57903,14.49677,12.54806,14.44323,12.55032,14.31871,13.95903,13.8029,14.40258,15.47871,13.55613,15.05194,12.86871,14.45452,15.24161,14.01806,14.20226,13.55613,13.46452,13.59258,14.07806,15.06097,14.29258,14.36258,13.23484,11.83548,12.78806,10.7529,11.35903,10.29613,12.53419,14.10677,14.65968,12.69645,10.64258,15.34742,14.39323,15.0571,15.88548,16.32548,16.74,14.01161,16.32548,16.87,15.67935,17.15677,17.35935,16.22613,16.95839,15.99871,14.70387,12.96161,16.38581,16.56226,14.65677,12.35065,12.6029,15.92065,13.24645,16.38258,15.64581,15.63581,14.71935,13.95871,15.34742,14.14581,16.59935,16.88774,16.36903,16.51194,16.60484,14.31097,12.50323,13.89677,16.21065,13.89677,12.65,12.41323,12.43903,12.30935,11.36387,11.70839,11.53065,14.49419,12.13,9.62516,15.32161,13.39645,13.9529,14.41032,11.20387,8.91161,9.71516,13.61774,12.95419,10.61355,13.61452,13.5829,14.9729,14.05097,11.65839,13.36548,11.85484,16.26226,16.01613,13.39613,14.15161,15.66161,15.10742,15.38194,9.55935,10.51935,12.72613,16.75516,14.95774,15.01194,18.32903
198802,16.50586,16.74586,15.95172,13.76586,17.0431,11.63241,14.52138,13.33379,14.52138,11.63241,11.5531,10.96276,11.82897,11.82552,11.68207,8.26828,8.9731,10.29966,11.8731,12.63517,13.45483,14.01655,12.7431,15.62655,12.97241,13.94,14.62103,14.62103,16.05966,15.77448,14.70655,12.87241,14.76138,12.90069,14.81379,14.4731,14.27828,14.71793,15.65414,13.59345,15.44345,13.12172,14.68793,15.50655,14.28414,14.49793,13.59345,13.4131,13.57069,13.92241,15.26241,14.51069,14.75207,13.46862,12.00172,13.0131,10.96724,11.61276,10.0969,12.62345,14.29793,14.94966,12.9931,10.84621,15.93138,14.36069,15.47448,16.62069,16.07552,16.29655,13.20862,16.07552,17.10862,15.6769,16.50931,16.61103,15.97931,16.32379,15.99759,15.73621,17.02517,17.02,17.58586,16.09793,15.59138,16.93897,17.36172,17.07103,17.37138,17.22379,17.25345,15.34759,15.05103,15.93138,15.07241,16.19034,16.38621,17.12345,17.44069,17.44966,15.11966,13.45483,14.18724,15.9869,14.18724,12.84379,12.99,13.14621,12.81103,11.86517,12.38897,11.80966,14.82138,12.40241,10.38034,15.6869,13.8869,14.40655,14.86724,11.9969,9.43172,10.31414,13.68448,12.93655,10.71724,13.77862,13.45621,14.98931,14.09552,11.84138,13.58655,12.1169,16.50276,16.26966,13.67103,14.62621,15.98862,15.40069,15.43897,10.36241,11.30379,12.94724,17.33931,16.62069,15.51379,18.37966
198803,15.13323,14.72355,15.91032,12.30161,14.34935,11.76355,12.83903,11.99387,12.83903,11.76355,10.84452,10.00677,11.1829,11.13806,11.54484,6.45065,7.45968,9.78484,11.21226,11.12226,12.75548,13.69677,12.11419,15.04935,12.44323,14.93806,14.34774,14.34774,16.16355,14.32129,14.76742,12.52516,15.08194,12.59935,14.74452,14.33129,13.85903,14.74839,13.89677,13.70226,14.3829,13.04355,13.98774,14.63484,14.30484,14.30968,13.70226,13.54194,13.91226,13.85839,15.13516,14.26677,14.48258,13.44935,11.80452,13.01419,10.77903,11.41581,10.6671,12.41452,12.57323,14.02806,12.78452,10.68548,15.62548,14.83968,16.00968,16.71355,16.13839,16.53387,13.31065,16.13839,12.59355,15.79032,16.84935,17.00161,16.08258,16.80968,16.12806,14.99355,13.20516,15.05742,14.82806,14.53903,12.63774,12.93516,14.88548,12.59161,12.44742,14.42226,12.42871,15.1871,14.53935,15.62548,14.70548,16.65452,16.81387,17.80903,16.71742,16.49645,14.9329,12.75548,13.22903,16.06129,13.22903,13.41581,10.50065,12.81387,12.19419,11.16097,11.85065,13.08839,14.46323,13.30645,14.79871,15.62968,12.25097,13.07419,14.28581,10.35,7.60645,9.43355,13.33903,12.49645,16.77194,13.46903,13.31129,14.67613,13.7471,11.42677,13.08839,11.63161,15.89129,15.99839,13.43258,14.40839,16.18129,15.29258,15.12677,8.93871,10.97968,12.43065,12.42452,14.53452,15.20774,18.38
198804,16.17767,15.22133,16.455,12.64367,15.42767,11.764,13.06,12.412,13.06,11.764,11.731,11.17333,12.00333,11.92867,11.59967,7.52433,8.59,11.11933,12.00367,12.208,13.48833,13.90333,11.93467,14.73467,12.424,14.82267,15.09533,15.09533,15.87433,14.56867,15.05667,12.47133,15.00033,12.43,15.43867,15.10067,14.35567,15.32033,13.74133,15.19633,14.70167,13.43633,14.69767,14.78433,14.63767,14.72133,15.19633,15.31567,15.51433,15.15433,15.229,14.335,14.53567,14.01133,12.599,13.85167,11.48933,11.797,11.67767,12.11933,12.40767,14.555,13.07333,11.522,16.365,15.95033,16.42967,16.82967,17.45267,16.63833,14.594,17.45267,14.10967,17.037,16.879,16.712,17.35567,17.01633,16.69433,16.38533,14.75033,16.02767,16.017,15.51633,13.789,14.50033,16.08633,14.376,15.24767,15.81,14.98367,14.83267,13.96667,16.365,14.323,17.56467,17.96767,15.44967,16.51233,15.73733,14.509,13.48833,13.32967,17.34367,13.32967,13.45333,10.389,12.44133,12.635,11.611,11.942,13.47667,15.36367,13.49533,10.908,16.171,12.76433,13.68433,13.76733,11.52967,8.799,10.59433,13.88767,12.592,11.704,14.449,14.10833,15.08867,14.49,12.19,13.56533,12.343,16.44933,16.726,14.18633,15.343,15.80333,15.807,15.65833,10.147,12.67033,13.31767,15.39633,15.17633,15.37267,18.672
198805,15.46871,14.93161,15.81742,12.75194,15.14613,11.72935,12.94419,12.23774,12.94419,11.72935,12.1629,11.56516,12.77226,12.47097,11.66839,8.20742,9.12129,11.29677,12.67516,12.13097,13.64839,14.02581,12.39161,15.22,12.68742,15.19645,14.17258,14.17258,15.68806,14.93065,14.71032,12.27516,15.23871,12.19387,14.87452,14.83129,14.11839,14.67161,13.81968,13.97194,14.30484,13.41806,13.99935,14.45484,14.11452,14.26032,13.97194,13.91129,14.00677,14.45032,15.06581,14.40677,14.31419,13.53129,12.50387,13.12774,11.65968,12.12452,10.4871,12.18452,12.46742,14.03548,13.23677,11.51968,15.72065,14.67484,15.80258,16.20226,16.02935,16.43806,14.23548,16.02935,13.77548,15.98613,16.47452,16.58097,16.01258,16.58774,16.03387,15.32968,14.72355,15.57839,15.82355,14.98097,13.77484,14.40581,15.60581,14.57194,15.11548,15.57548,14.97387,14.95097,14.76355,15.72065,14.91226,16.20968,16.42774,17.18484,16.31419,16.2029,14.91452,13.64839,13.17,15.89194,13.17,13.46903,10.43677,12.81065,12.75903,11.86194,12.23,13.20323,14.61387,13.44548,10.56613,15.71419,12.67161,13.39161,13.65645,11.53871,9.12806,10.39548,13.39806,12.11839,11.59,13.61516,13.47903,14.42258,13.94419,11.85645,13.64806,12.41452,15.9,16.11065,13.82871,14.79226,16.19806,15.28903,15.2929,10.44129,12.84645,12.65258,15.14097,15.33677,15.33613,18.18806
198806,14.20967,13.77867,14.61167,11.898,13.82733,11.06367,12.00133,11.269,12.00133,11.06367,10.68267,10.154,10.93367,10.78333,10.99067,7.29367,8.06533,9.818,10.844,10.728,12.20733,12.74633,11.431,13.96633,11.66367,13.769,13.11967,13.11967,14.88633,13.43767,13.711,11.88633,14.06733,12.03367,13.16167,12.882,12.721,13.30733,13.231,12.59367,13.26633,12.54933,13.39433,13.70867,13.74267,13.20933,12.59367,12.416,12.58567,12.923,14.09333,13.84167,14.269,12.88067,11.00033,12.45033,9.794,10.55367,9.03,12.19933,12.102,13.31333,11.94667,9.749,14.39933,13.30767,14.11333,14.02533,15.271,15.418,15.206,15.271,15.14667,15.21633,15.73633,15.84267,15.21933,15.80933,15.26933,14.402,13.252,13.87833,13.98533,13.92767,12.613,12.84067,13.77567,12.86033,12.781,13.88367,12.72233,14.49433,13.77633,14.39933,14.036,15.56633,15.68633,16.39733,15.36067,15.42867,14.284,12.20733,11.83067,15.17467,11.83067,12.02033,8.728,12.07333,11.64,10.86,11.39433,11.971,13.624,12.25,13.80533,14.61733,10.87067,12.204,12.74,10.317,8.18967,9.46633,12.797,12.09233,10.81067,12.435,12.665,13.72833,12.78967,10.86267,12.40733,11.093,14.68533,14.81733,12.56433,12.89033,15.05167,14.16233,14.04233,9.312,10.80067,11.663,12.781,14.273,14.60667,16.901
198807,14.27194,14.08677,14.93194,11.88258,13.76548,12.71839,12.67968,12.01387,12.67968,12.71839,10.79677,10.16742,11.21871,11.14097,12.49323,11.18871,7.52645,9.74935,11.19871,11.08387,11.88645,12.27839,11.1171,13.35419,11.29161,12.34645,13.12774,13.12774,13.06194,13.15032,13.37968,11.15387,13.47161,11.14097,12.74774,12.56742,12.41258,13.6371,13.81452,12.12161,13.64806,11.8729,13.38452,13.86129,13.57161,13.51387,12.12161,11.76,11.75,12.14129,14.47839,13.51065,13.9729,12.61194,10.64161,11.97452,9.34161,10.05097,9.12,12.94419,13.13645,13.69968,11.76097,9.1829,14.48065,13.31806,14.52677,14.51806,15.48419,15.66419,15.67613,15.48419,15.11871,15.50032,15.82516,15.89903,15.43323,15.92,15.57742,14.53452,12.13387,13.24129,13.24774,13.82968,11.86387,11.71387,13.00935,11.71194,12.04032,13.24903,11.91742,15.02516,14.38258,14.48065,14.72968,15.80258,15.89258,16.40355,15.77419,15.61774,14.98742,11.88645,10.69484,15.40935,10.69484,10.94161,13.38677,11.00323,11.12968,10.17194,10.46452,11.65323,13.63065,11.99355,14.49516,14.71032,10.23806,11.70452,11.13452,9.96419,7.54645,8.87226,12.37323,11.61452,10.78419,12.2329,12.46774,13.61484,12.92452,10.48452,12.11548,10.69065,14.83548,15.12,12.77968,12.57097,15.25677,14.12968,14.12484,8.85548,11.03194,12.70355,12.11355,13.93452,14.75452,16.57742
198808,14.13065,13.92226,14.59161,11.36419,13.39677,11.91839,12.23516,11.5671,12.23516,11.91839,10.86,9.84806,11.3729,11.27935,11.5729,10.97194,7.18194,9.40968,11.42452,10.85161,11.90806,11.89677,11.01419,12.63258,11.13516,11.97871,12.66839,12.66839,12.51968,12.46968,12.82323,10.4971,12.75,10.80645,12.99903,12.85677,12.37968,13.21387,13.14968,11.51935,13.33774,11.41742,12.94968,13.5471,12.92258,13.01871,11.51935,11.18258,11.08677,11.25484,14.11742,12.74516,13.09161,12.07742,10.42903,11.56484,9.19258,9.97323,8.41548,11.83484,12.58935,13.3829,11.83129,8.95226,15.28452,12.52484,14.36355,14.7729,14.70032,14.67968,13.91839,14.70032,13.95806,15.39419,14.15032,13.88323,15.38516,14.97484,15.33032,14.18839,11.39097,12.94839,12.92581,13.38581,11.10871,10.99484,12.64129,11.02742,11.99097,12.91387,11.67452,14.23613,13.69355,15.28452,13.84806,15.96032,15.22419,14.56968,15.07935,14.68097,13.86161,11.90806,11.12903,13.91677,11.12903,11.51774,8.38645,11.24161,11.22194,10.02194,10.26613,12.06677,12.95774,12.23452,14.58516,14.68774,11.00032,11.72903,11.80161,9.98935,7.30903,8.67419,12.41774,11.78581,10.20742,12.09129,12.54323,13.91452,13.12,10.42516,12.20097,10.60548,14.74968,15.02677,12.42935,12.84613,14.45548,14.20452,14.38645,9.05387,10.91774,12.26516,12.11032,13.52516,15.10355,16.46097
198809,14.32533,14.044,14.88033,11.612,13.38067,11.064,12.291,11.463,12.291,11.064,10.804,9.88733,11.117,11.065,10.732,6.763,7.62967,9.78,11.18867,10.78433,12.09467,12.70433,11.714,13.42233,12.02,13.501,13.24633,13.24633,14.55567,12.91133,13.70533,11.22967,13.38033,11.27233,13.73967,13.19467,12.92267,13.64833,13.079,12.90167,13.31967,11.731,12.90367,13.40367,13.06467,13.27233,12.90167,12.81567,13.03733,12.94333,13.943,13.04367,13.293,12.28733,10.76467,11.73767,9.85267,10.37333,9.65467,12.04,12.21067,13.12767,11.68467,9.71833,14.661,13.81933,14.22567,14.38467,15.27633,15.60033,15.97667,15.27633,15.58133,15.60167,15.72933,15.848,15.22667,16.08333,15.18767,14.21833,12.18667,14.20967,14.37067,13.53833,11.48967,11.51633,14.05633,12.07833,14.31067,14.15167,13.68467,14.237,13.757,14.661,14.24,15.67933,15.93967,16.59167,15.562,15.43033,14.27833,12.09467,11.67033,15.072,11.67033,12.04067,8.25767,11.725,11.56867,10.59167,11.02,12.28633,14.10167,12.592,9.25933,15.383,11.135,12.24533,12.346,10.424,7.908,9.22333,12.67867,11.90833,9.97067,13.007,12.722,13.946,13.01,10.718,12.33633,10.89733,15.001,15.17467,12.42167,13.46267,15.28033,14.34067,14.353,9.397,10.965,11.96667,14.649,13.72767,14.79733,17.68033
198810,15.35129,16.54742,15.80903,12.19903,15.29645,11.97032,13.75161,12.49226,13.75161,11.97032,11.11935,10.2671,11.31097,11.4229,11.83419,7.33194,8.14452,9.76194,11.46645,12.28613,13.30677,13.05129,11.79548,14.71581,12.17419,12.94065,14.76129,14.76129,15.05516,14.78935,14.19194,12.15935,13.87065,12.29065,15.50355,13.65387,13.53452,14.53806,15.84,13.50935,14.53774,12.36871,13.97903,14.90806,14.19774,13.77,13.50935,13.53065,13.73194,14.23871,14.78323,14.42839,14.11419,13.47968,11.51839,12.90548,10.46129,10.63032,11.0529,13,12.42065,14.18355,12.01742,10.46516,14.25258,14.84774,14.82161,14.35,14.9371,15.09645,15.89548,14.9371,15.94355,15.71774,15.28387,15.35871,14.91419,15.51839,15.16129,14.44645,13.37742,15.2029,15.40903,14.34968,12.31097,12.79903,15.21774,13.18484,14.44935,14.46516,14.08484,14.26129,14.18548,14.25258,14.58548,15.54097,15.67419,16.01452,16.17839,16.19516,14.74226,13.30677,13.96097,14.77355,13.96097,12.6729,12.34419,11.65258,11.78613,10.8929,11.17677,11.86484,12.80387,12.34,8.66548,14.69516,12.78806,13.23968,13.79452,11.33032,8.57065,9.86839,13.08484,11.93129,10.39613,12.57774,13.08645,14.39097,13.52226,11.02226,12.52419,11.14129,15.98871,15.63226,13.10871,14.33968,15.65839,14.49323,14.88677,9.53548,11.09,12.36323,14.70613,14.58581,14.68194,18.62419
198811,16.07133,16.70467,16.083,12.56467,16.07333,12.26467,14.269,12.96033,14.269,12.26467,11.38133,9.54033,11.72167,11.91933,12.12433,6.50433,6.688,9.19867,12.007,11.593,13.16333,13.51433,12.42667,14.556,12.65,15.95633,15.06533,15.06533,15.69,14.06,15.01267,13.35367,14.59067,13.485,16.054,14.06467,13.991,14.772,15.764,13.33433,14.98833,12.39067,14.10767,15.27533,14.45367,14.09633,13.33433,13.148,13.28867,14.166,15.051,14.81467,14.799,13.57633,11.59267,12.941,10.53633,11.105,10.44867,12.583,13.665,14.78767,12.67067,10.455,15.423,14.56667,15.506,15.515,16.04067,16.257,17.27467,16.04067,17.509,16.44133,16.313,16.376,16.01067,16.52167,16.21233,15.51433,14.24833,15.851,16.07267,15.18667,13.13333,13.803,15.84933,13.97733,15.06933,15.36633,14.77833,15.57233,15.23567,15.423,15.58067,16.43733,16.537,16.897,17.04133,17.052,15.748,13.16333,12.9,15.87467,12.9,13.07633,9.311,11.994,11.58633,10.39433,11.02433,12.88067,15.27033,13.16,10.59567,15.97967,11.83,12.96167,12.74467,10.518,7.192,8.95167,13.546,12.30333,10.832,14.00867,13.46633,14.77333,13.87333,11.69867,13.226,11.89733,16.48567,16.3,13.12967,14.408,15.90433,14.918,15.25933,9.00367,11.05233,12.89767,15.19933,15.44333,15.604,18.91367
198812,15.67903,15.33774,15.44,12.99032,16.03419,11.66613,13.70806,12.61194,13.70806,11.66613,10.93032,9.65677,11.18129,11.39161,11.76129,6.63645,7.35613,9.01935,11.38226,11.77806,12.48742,12.64774,12.09387,14.14097,12.25129,12.83645,14.28968,14.28968,14.45548,14.3471,14.64581,13.04581,13.35258,13.29226,15.63516,14.00194,13.90161,14.25935,14.94613,12.67806,14.93968,12.14677,13.98548,14.89839,13.49387,13.85387,12.67806,12.32355,12.40774,12.96032,14.68871,13.84645,13.98258,12.67903,11.10613,12.05161,10.07613,10.68839,9.3029,11.83387,13.8729,14.43129,11.95097,9.96355,15.34097,13.46032,15.16871,14.98774,15.49258,15.59355,16.27516,15.49258,16.07677,15.78065,15.84742,15.90806,15.49806,15.95387,15.77645,15.59419,16.31161,16.37968,16.75839,15.34968,14.96226,16.0129,16.66871,16.10065,15.50903,15.99613,15.6829,15.24645,14.86581,15.34097,15.0371,15.77806,15.8471,16.25097,16.37742,16.39065,15.21129,12.48742,14.06161,15.49839,14.06161,13.16129,12.56452,12.33355,11.69355,10.69839,11.3571,12.64194,14.03387,12.94968,13.99355,15.2671,13.51194,14.41323,14.17677,11.17903,8.03258,9.17129,12.92065,11.87258,11.27677,12.73484,12.77065,13.93806,13.14129,11.15903,12.91774,11.59,15.79742,15.77355,12.32,14.13387,15.78677,14.13645,14.5671,9.29387,10.3671,12.46452,15.40129,15.75774,15.43677,17.65581
198901,15.39774,16.17258,15.15355,12.07323,15.33226,11.76548,13.69065,12.40581,13.69065,11.76548,10.36387,9.49935,10.55226,10.67419,11.62065,6.36968,7.16548,8.84581,10.62226,11.56613,11.96387,12.95484,12.06065,14.90129,12.25323,13.07677,13.59548,13.59548,14.87839,14.71871,13.66129,11.75645,13.54355,11.66452,13.43258,13.05258,12.90065,13.60194,14.2571,12.85387,13.89742,11.74,13.31258,14.12226,12.98097,13.19742,12.85387,12.78839,12.9629,13.37516,13.89806,13.25194,13.36677,12.17581,10.68161,11.71935,9.52226,10.15677,9.00548,11.26548,12.99774,13.52,11.49935,9.43548,14.91839,13.78548,14.64226,15.33032,15.95355,16.32935,13.63194,15.95355,16.38129,15.38516,16.8971,17.07419,15.86065,16.58387,15.68516,14.63161,12.88226,16.43097,16.70129,14.41548,12.13806,12.50645,15.97226,13.19903,16.47226,15.72258,15.71613,14.23548,13.49613,14.91839,13.66097,15.98806,16.23613,15.91129,16.02452,16.11452,13.85387,11.96387,12.83645,16.07,12.83645,11.68516,10.95839,11.60806,11.28419,10.27194,10.77516,10.46258,13.61323,11.06613,8.63645,14.2571,12.26097,12.90871,13.32581,10.37,7.53387,8.52226,12.77032,12.1071,9.84774,12.75323,12.78839,14.10484,13.14194,10.81097,12.49742,11.00097,15.72613,15.50419,12.1871,13.25032,14.65258,14.07968,14.49742,8.46258,9.77161,12.10839,16.86935,14.79871,14.57968,17.62581
198902,16.38214,16.56714,15.89143,13.35571,16.91321,11.20214,14.21643,12.8675,14.21643,11.20214,11.05964,10.21536,11.34286,11.37786,11.28071,7.18821,7.92929,9.54,11.42714,12.0825,13.00929,13.52643,12.37643,15.14714,12.60393,13.55357,14.30929,14.30929,15.73357,15.24143,14.32821,12.50429,14.30464,12.43929,14.34857,13.98214,13.79,14.40286,15.06071,13.36821,14.89321,12.53393,14.11107,14.96643,13.77143,14.02929,13.36821,13.20429,13.39071,13.68821,14.70607,14.01107,14.27107,12.92714,11.21214,12.27893,10.10464,10.77607,9.24357,11.7675,13.56286,14.37,12.16964,9.99857,15.69786,14.19857,15.35179,16.49964,15.77893,15.98643,12.95036,15.77893,16.74036,15.40071,16.15821,16.24464,15.68393,15.99107,15.68714,15.45107,16.80821,16.77643,17.40179,15.81393,15.29357,16.70929,17.23286,16.8825,17.26607,16.99036,17.15393,15.13929,14.88571,15.69786,14.96679,15.89714,16.0925,16.7325,17.00571,17.00821,14.94393,13.00929,13.66429,15.66179,13.66429,12.36321,12.05857,12.55036,12.09821,11.10857,11.72429,11.19643,14.29429,11.78929,9.68821,15.11429,13.09964,13.6975,14.21036,11.36357,8.47679,9.48214,12.96036,12.20393,10.0725,13.08393,12.78893,14.21357,13.28964,11.10179,12.79,11.36143,16.42393,16.19143,12.84964,14.1475,15.44321,14.6125,14.62214,9.56929,10.71393,12.48143,17.24357,16.285,15.27679,17.67679
198903,14.71839,14.31452,15.44419,11.90452,13.96484,11.3429,12.44774,11.56774,12.44774,11.3429,10.42677,9.51387,10.74065,10.7029,11.14258,5.90806,6.87968,9.25742,10.77161,10.65226,12.25161,13.14645,11.70548,14.46161,12.02387,14.36419,13.77161,13.77161,15.59258,13.73581,14.19774,12.04097,14.43258,12.05323,14.12742,13.71806,13.26839,14.1529,13.23484,13.18613,13.70677,12.39032,13.3171,13.95161,13.63452,13.65226,13.18613,13.03742,13.40613,13.34097,14.41742,13.60355,13.82129,12.80097,11.1529,12.34097,10.1371,10.76161,10.00387,11.72065,11.94323,13.35806,12.09161,10.04935,15.12903,14.31645,15.5,16.1529,15.65065,16.02645,12.89452,15.65065,12.19742,15.31613,16.36129,16.50129,15.59387,16.29258,15.62968,14.57871,12.88452,14.72613,14.52387,14.16548,12.30645,12.62,14.54258,12.29645,12.17258,14.10032,12.16032,14.69903,14.07742,15.12903,14.21161,16.09194,16.23935,17.20742,16.15645,15.94032,14.45194,12.25161,12.6671,15.60452,12.6671,12.83903,9.89742,12.17516,11.50903,10.50258,11.22548,12.37935,13.79677,12.6,13.97194,14.87452,11.56903,12.38484,13.60677,9.86194,7.05968,8.82161,12.66613,11.85355,15.8929,12.80323,12.65871,13.94258,13.03129,10.81613,12.39677,11.00452,15.43129,15.53742,12.72065,13.79903,15.41484,14.40548,14.35935,8.39032,10.47903,11.99,12.15484,14.12645,14.72129,17.55226
198904,15.149,14.25367,15.39733,12.04167,14.46033,11.21567,12.271,11.73167,12.271,11.21567,11.246,10.83667,11.518,11.426,11.053,7.66367,8.69233,10.84567,11.50367,11.71133,12.93,13.26833,11.27333,14.091,11.73833,14.08067,14.16233,14.16233,14.92233,13.93133,14.27767,11.754,14.32233,11.73433,14.58767,14.26,13.539,14.377,13.001,14.24867,13.884,12.727,13.901,13.95367,13.83167,13.87233,14.24867,14.35833,14.53733,14.21333,14.36633,13.53967,13.73,13.266,12.055,13.20667,11.02267,11.29633,11.25367,11.61667,11.83767,13.77233,12.49133,11.05133,15.33667,14.94367,15.332,15.73867,16.321,15.56,13.654,16.321,13.202,16.01633,15.88867,15.737,16.24167,16.01233,15.746,15.37667,13.875,15.12833,15.11867,14.558,12.99767,13.65067,15.10833,13.53033,14.34333,14.91633,14.10067,13.943,13.06333,15.33667,13.4,16.53633,16.91833,14.593,15.60333,14.873,13.63767,12.93,12.69833,16.27367,12.69833,12.822,10.14067,12.17667,12.487,11.509,11.72167,12.99133,14.79733,12.98467,10.49333,15.56733,12.506,13.411,13.36833,11.135,8.83367,10.562,13.453,12.18267,11.31967,14.00533,13.64033,14.596,14.03933,11.81033,13.14433,11.97033,15.397,15.654,13.53833,14.48633,15.181,15.64433,15.14533,10.064,12.24533,12.68533,14.48733,14.22267,14.412,17.944
198905,14.73935,14.23419,15.10226,12.11581,14.43129,11.13613,12.3271,11.62677,12.3271,11.13613,11.54548,10.94387,12.12097,11.84065,11.0829,7.68258,8.55065,10.67484,12.03258,11.50806,12.95484,13.32484,11.78,14.45613,12.06097,14.45032,13.50258,13.50258,14.94903,14.17774,14.03548,11.69194,14.49194,11.62194,14.18516,14.14742,13.46806,13.98484,13.19774,13.37387,13.66484,12.81613,13.37419,13.8171,13.48677,13.63516,13.37387,13.31516,13.40548,13.82516,14.40226,13.76645,13.67677,12.92194,11.89097,12.49839,11.08968,11.53452,9.96129,11.58548,11.86548,13.40613,12.59903,10.95645,14.98355,14.03484,15.06419,15.46839,15.25355,15.64129,13.54677,15.25355,13.10484,15.22774,15.67935,15.78,15.23742,15.79742,15.27871,14.58452,14.01839,14.83903,15.07645,14.26097,13.10677,13.7129,14.86355,13.8729,14.39645,14.8371,14.26161,14.27129,14.08194,14.98355,14.23355,15.46226,15.67,16.37065,15.54032,15.43194,14.2371,12.95484,12.55323,15.11613,12.55323,12.84097,9.89516,12.08387,12.0271,11.17323,11.5271,12.54903,13.86194,12.78516,10.03452,14.94194,11.96742,12.64935,12.96645,10.92774,8.57194,9.77839,12.68839,11.48419,10.99484,12.89935,12.77742,13.65839,13.19806,11.22774,12.91032,11.74742,15.17903,15.37871,13.16323,14.10903,15.40968,14.35903,14.47581,9.83484,12.16677,12.01419,14.42194,14.59032,14.6171,17.26258
